"h [mm]","w [mm]","Freq [GHz]","re(Zo(Port_In)) []","im(Zo(Port_In)) []","dB(S(Port_In,Port_In)) []","dB(S(Port_Out,Port_In)) []"
0.2,0.05,3.508,71.0809708388069,-1.5038583699909,-23.0229231884886,-0.230384822747171
0.2,0.05,3.546,71.077593579141,-1.48779645362459,-22.9491109548337,-0.233195369630248
0.2,0.05,3.584,71.0742836018744,-1.47204391978656,-22.8764153932778,-0.236005219269704
0.2,0.05,3.622,71.0710388485153,-1.45659187242456,-22.8048135493173,-0.23881401279501
0.2,0.05,3.66,71.0678573356049,-1.44143176227461,-22.7342831442047,-0.241621403647295
0.2,0.05,3.698,71.0647371515973,-1.42655536950878,-22.6648025482552,-0.244427057398782
0.2,0.05,3.736,71.061676453885,-1.41195478744783,-22.596350755518,-0.247230651566599
0.2,0.05,3.774,71.0586734659641,-1.39762240726188,-22.5289073597301,-0.250031875421464
0.2,0.05,3.812,71.0557264747289,-1.38355090358818,-22.462452531474,-0.252830429791772
0.2,0.05,3.85,71.0528338278908,-1.36973322100103,-22.3969669964673,-0.255626026863601
0.2,0.05,3.888,71.0499939315141,-1.35616256127426,-22.3324320149169,-0.258418389977128
0.2,0.05,3.926,71.047205247663,-1.34283237138134,-22.2688293618747,-0.261207253419902
0.2,0.05,3.964,71.0444662921532,-1.3297363321826,-22.2061413085365,-0.263992362217437
0.2,0.05,4.002,71.041775632404,-1.31686834775283,-22.1443506044295,-0.266773471921548
0.2,0.05,4.04,71.0391318853845,-1.30422253530675,-22.083440460438,-0.269550348396847
0.2,0.05,4.078,71.0365337156511,-1.2917932156821,-22.023394532618,-0.272322767605772
0.2,0.05,4.116,71.0339798334694,-1.27957490434437,-21.9641969067587,-0.275090515392529
0.2,0.05,4.154,71.0314689930186,-1.26756230287882,-21.905832083647,-0.277853387266327
0.2,0.05,4.192,71.028999990673,-1.25575029093882,-21.8482849649978,-0.280611188184173
0.2,0.05,4.23,71.0265716633578,-1.24413391862126,-21.7915408400121,-0.283363732333623
0.2,0.05,4.268,71.0241828869751,-1.23270839924235,-21.7355853725301,-0.286110842915732
0.2,0.05,4.306,71.0218325748973,-1.22146910248875,-21.6804045887471,-0.288852351928511
0.2,0.05,4.344,71.0195196765242,-1.21041154792095,-21.6259848654603,-0.291588099951156
0.2,0.05,4.382,71.0172431759012,-1.1995313988074,-21.5723129188217,-0.294317935929279
0.2,0.05,4.42,71.0150020903964,-1.18882445626938,-21.5193757935674,-0.29704171696141
0.2,0.05,4.458,71.0127954694319,-1.17828665371811,-21.4671608527005,-0.299759308086955
0.2,0.05,4.496,71.0106223932702,-1.1679140515667,-21.4156557676029,-0.302470582075834
0.2,0.05,4.534,71.0084819718488,-1.15770283220084,-21.3648485085556,-0.305175419219976
0.2,0.05,4.572,71.0063733436656,-1.14764929519331,-21.3147273356448,-0.307873707126864
0.2,0.05,4.61,71.0042956747087,-1.13774985274815,-21.2652807900366,-0.310565340515275
0.2,0.05,4.648,71.0022481574315,-1.1280010253614,-21.2164976855997,-0.313250221013382
0.2,0.05,4.686,71.0002300097694,-1.11839943768647,-21.1683671008606,-0.315928256959329
0.2,0.05,4.724,70.9982404741971,-1.10894181459226,-21.1208783712745,-0.318599363204436
0.2,0.05,4.762,70.9962788168243,-1.09962497740368,-21.0740210817957,-0.321263460919136
0.2,0.05,4.8,70.9943443265284,-1.0904458403145,-21.0277850597347,-0.323920477401729
0.2,0.05,4.838,70.9924363141224,-1.08140140696306,-20.9821603678868,-0.326570345890077
0.2,0.05,4.876,70.9905541115566,-1.0724887671622,-20.9371372979195,-0.329213005376309
0.2,0.05,4.914,70.9886970711523,-1.06370509377504,-20.8927063640082,-0.3318484004246
0.2,0.05,4.952,70.9868645648666,-1.05504763972903,-20.8488582967058,-0.334476480992102
0.2,0.05,4.99,70.9850559835866,-1.0465137351609,-20.805584037038,-0.337097202253084
0.2,0.05,5.028,70.9832707364519,-1.03810078468578,-20.7628747308122,-0.339710524426312
0.2,0.05,5.066,70.9815082502042,-1.02980626478403,-20.7207217231314,-0.342316412605745
0.2,0.05,5.104,70.9797679685624,-1.02162772129984,-20.6791165531028,-0.344914836594511
0.2,0.05,5.142,70.978049351623,-1.01356276704584,-20.6380509487336,-0.347505770742304
0.2,0.05,5.18,70.9763518752839,-1.00560907950851,-20.5975168220042,-0.350089193786065
0.2,0.05,5.218,70.9746750306908,-0.997764398649242,-20.557506264113,-0.352665088694127
0.2,0.05,5.256,70.9730183237056,-0.990026524796399,-20.5180115408825,-0.355233442513697
0.2,0.05,5.294,70.9713812743956,-0.982393316623953,-20.4790250883229,-0.357794246221758
0.2,0.05,5.332,70.9697634165423,-0.974862689212356,-20.4405395083437,-0.360347494579356
0.2,0.05,5.37,70.9681642971698,-0.96743261218781,-20.4025475646091,-0.362893185989261
0.2,0.05,5.408,70.966583476091,-0.960101107936157,-20.365042178529,-0.365431322357014
0.2,0.05,5.446,70.9650205254718,-0.952866249887791,-20.3280164253822,-0.367961908955308
0.2,0.05,5.484,70.9634750294117,-0.945726160870285,-20.2914635305643,-0.370484954291729
0.2,0.05,5.522,70.9619465835407,-0.938679011525581,-20.2553768659567,-0.373000469979792
0.2,0.05,5.56,70.9604347946315,-0.931723018788745,-20.2197499464106,-0.375508470613247
0.2,0.05,5.598,70.9589392802271,-0.924856444425429,-20.184576426342,-0.378008973643676
0.2,0.05,5.636,70.9574596682812,-0.918077593625373,-20.1498500964326,-0.380501999261272
0.2,0.05,5.674,70.9559955968138,-0.911384813649434,-20.1155648804337,-0.382987570278834
0.2,0.05,5.712,70.9545467135786,-0.904776492527678,-20.081714832067,-0.385465712018885
0.2,0.05,5.75,70.9531126757439,-0.898251057806352,-20.0482941320204,-0.387936452203918
0.2,0.05,5.788,70.9516931495843,-0.89180697534138,-20.015297085034,-0.390399820849696
0.2,0.05,5.826,70.9502878101852,-0.885442748136608,-19.9827181170729,-0.392855850161582
0.2,0.05,5.864,70.9488963411571,-0.87915691522462,-19.9505517725841,-0.395304574433848
0.2,0.05,5.902,70.9475184343616,-0.872948050588323,-19.9187927118333,-0.397746029951899
0.2,0.05,5.94,70.9461537896468,-0.86681476212164,-19.8874357083199,-0.400180254897411
0.2,0.05,5.978,70.9448021145925,-0.860755690627579,-19.8564756462657,-0.402607289256282
0.2,0.05,6.016,70.9434631242651,-0.854769508851982,-19.8259075181759,-0.405027174729372
0.2,0.05,6.054,70.9421365409814,-0.848854920551725,-19.7957264224689,-0.407439954645986
0.2,0.05,6.092,70.9408220940804,-0.843010659595588,-19.7659275611731,-0.40984567388005
0.2,0.05,6.13,70.9395195197044,-0.837235489096708,-19.7365062376875,-0.412244378768886
0.2,0.05,6.168,70.9382285605872,-0.831528200575186,-19.707457854604,-0.414636117034622
0.2,0.05,6.206,70.9369489658501,-0.825887613149575,-19.67877791159,-0.417020937708078
0.2,0.05,6.244,70.9356804908059,-0.82031257275623,-19.6504620033279,-0.419398891055176
0.2,0.05,6.282,70.9344228967685,-0.814801951395158,-19.6225058175104,-0.421770028505747
0.2,0.05,6.32,70.9331759508708,-0.809354646401584,-19.5949051328893,-0.424134402584711
0.2,0.05,6.358,70.931939425888,-0.803969579741879,-19.5676558173761,-0.426492066845603
0.2,0.05,6.396,70.9307131000678,-0.798645697333239,-19.5407538261921,-0.428843075806334
0.2,0.05,6.434,70.9294967569661,-0.793381968385839,-19.5141952000678,-0.431187484887202
0.2,0.05,6.472,70.9282901852888,-0.78817738476686,-19.4879760634874,-0.433525350351039
0.2,0.05,6.51,70.9270931787388,-0.783030960385311,-19.4620926229798,-0.435856729245492
0.2,0.05,6.548,70.9259055358689,-0.777941730597026,-19.4365411654521,-0.438181679347356
0.2,0.05,6.586,70.9247270599388,-0.77290875162894,-19.4113180565656,-0.440500259108932
0.2,0.05,6.624,70.9235575587784,-0.767931100021944,-19.3864197391527,-0.442812527606324
0.2,0.05,6.662,70.9223968446542,-0.763007872091638,-19.3618427316725,-0.445118544489685
0.2,0.05,6.7,70.921244734142,-0.758138183406273,-19.3375836267056,-0.447418369935284
0.2,0.05,6.738,70.9201010480023,-0.753321168281205,-19.3136390894847,-0.449712064599433
0.2,0.05,6.776,70.918965611061,-0.748555979289358,-19.2900058564616,-0.451999689574148
0.2,0.05,6.814,70.9178382520939,-0.743841786786989,-19.2666807339086,-0.45428130634455
0.2,0.05,6.852,70.916718803715,-0.739177778454244,-19.2436605965531,-0.456556976747937
0.2,0.05,6.89,70.915607102268,-0.734563158849942,-19.2209423862453,-0.458826762934481
0.2,0.05,6.928,70.9145029877229,-0.729997148980087,-19.1985231106566,-0.461090727329519
0.2,0.05,6.966,70.9134063035742,-0.725478985879569,-19.1763998420092,-0.463348932597377
0.2,0.05,7.004,70.912316896744,-0.721007922206741,-19.1545697158347,-0.465601441606693
0.2,0.05,7.042,70.9112346174872,-0.716583225850075,-19.1330299297615,-0.467848317397212
0.2,0.05,7.08,70.9101593193005,-0.712204179546814,-19.1117777423303,-0.470089623147942
0.2,0.05,7.118,70.9090908588343,-0.707870080513065,-19.0908104718363,-0.472325422146764
0.2,0.05,7.156,70.908029095807,-0.703580240084887,-19.0701254951971,-0.474555777761302
0.2,0.05,7.194,70.9069738929222,-0.699333983369918,-19.0497202468474,-0.476780753411116
0.2,0.05,7.232,70.9059251157894,-0.695130648909528,-19.0295922176565,-0.479000412541157
0.2,0.05,7.27,70.9048826328461,-0.690969588350611,-19.0097389538712,-0.481214818596415
0.2,0.05,7.308,70.9038463152828,-0.686850166127165,-18.9901580560814,-0.483424034997779
0.2,0.05,7.346,70.9028160369707,-0.682771759151007,-18.970847178208,-0.485628125118996
0.2,0.05,7.384,70.9017916743914,-0.678733756511445,-18.9518040265133,-0.487827152264787
0.2,0.05,7.422,70.900773106569,-0.674735559183627,-18.9330263586324,-0.490021179650003
0.2,0.05,7.46,70.8997602150036,-0.670776579745161,-18.9145119826251,-0.492210270379824
0.2,0.05,7.498,70.8987528836082,-0.666856242100843,-18.8962587560486,-0.494394487430988
0.2,0.05,7.536,70.8977509986463,-0.662973981215177,-18.878264585049,-0.496573893633967
0.2,0.05,7.574,70.8967544486724,-0.659129242852396,-18.8605274234724,-0.498748551656108
0.2,0.05,7.612,70.8957631244735,-0.655321483323825,-18.8430452719943,-0.500918523985669
0.2,0.05,7.65,70.8947769190127,-0.651550169242209,-18.825816177267,-0.503083872916749
0.2,0.05,7.688,70.8937957273752,-0.647814777282975,-18.8088382310846,-0.505244660535061
0.2,0.05,7.726,70.8928194467146,-0.644114793951926,-18.7921095695648,-0.507400948704561
0.2,0.05,7.764,70.8918479762023,-0.640449715359521,-18.7756283723481,-0.509552799054831
0.2,0.05,7.802,70.8908812169768,-0.636819047001129,-18.7593928618118,-0.511700272969255
0.2,0.05,7.84,70.8899190720963,-0.633222303543403,-18.7434013023012,-0.513843431573946
0.2,0.05,7.878,70.8889614464912,-0.629659008616466,-18.7276519993751,-0.515982335727385
0.2,0.05,7.916,70.8880082469189,-0.626128694611462,-18.7121432990666,-0.51811704601075
0.2,0.05,7.954,70.8870593819195,-0.622630902483871,-18.6968735871584,-0.520247622718909
0.2,0.05,7.992,70.8861147617732,-0.619165181561862,-18.6818412884727,-0.522374125852085
0.2,0.05,8.03,70.8851742984582,-0.615731089359805,-18.6670448661738,-0.524496615108124
0.2,0.05,8.068,70.8842379056111,-0.612328191396752,-18.6524828210852,-0.526615149875358
0.2,0.05,8.106,70.8833054984868,-0.608956061019549,-18.6381536910198,-0.528729789226066
0.2,0.05,8.144,70.8823769939212,-0.605614279230877,-18.6240560501218,-0.530840591910492
0.2,0.05,8.182,70.8814523102935,-0.602302434521495,-18.6101885082228,-0.532947616351383
0.2,0.05,8.22,70.8805313674909,-0.599020122707,-18.5965497102081,-0.535050920639064
0.2,0.05,8.258,70.8796140868734,-0.595766946768808,-18.5831383353967,-0.537150562527
0.2,0.05,8.296,70.8787003912396,-0.592542516699134,-18.5699530969316,-0.539246599427857
0.2,0.05,8.334,70.8777902047942,-0.589346449350069,-18.556992741182,-0.541339088409994
0.2,0.05,8.372,70.8768834531158,-0.58617836828644,-18.5442560471565,-0.543428086194431
0.2,0.05,8.41,70.8759800631255,-0.583037903642459,-18.5317418259268,-0.545513649152225
0.2,0.05,8.448,70.8750799630568,-0.579924691981936,-18.5194489200622,-0.547595833302273
0.2,0.05,8.486,70.8741830824262,-0.576838376162107,-18.5073762030739,-0.54967469430948
0.2,0.05,8.524,70.8732893520045,-0.573778605200773,-18.4955225788703,-0.551750287483349
0.2,0.05,8.562,70.8723987037887,-0.570745034146888,-18.4838869812211,-0.553822667776907
0.2,0.05,8.6,70.8715110709754,-0.567737323954257,-18.4724683732312,-0.555891889785968
0.2,0.05,8.638,70.8706263879338,-0.564755141358468,-18.4612657468243,-0.55795800774878
0.2,0.05,8.676,70.8697445901804,-0.561798158756709,-18.4502781222356,-0.560021075545941
0.2,0.05,8.714,70.8688656143542,-0.558866054090758,-18.4395045475128,-0.562081146700652
0.2,0.05,8.752,70.8679893981918,-0.5559585107326,-18.4289440980268,-0.564138274379261
0.2,0.05,8.79,70.8671158805043,-0.553075217373101,-18.4185958759904,-0.566192511392093
0.2,0.05,8.828,70.8662450011541,-0.550215867913089,-18.408459009985,-0.568243910194522
0.2,0.05,8.866,70.8653767010322,-0.54738016135729,-18.3985326544964,-0.570292522888368
0.2,0.05,8.904,70.8645109220365,-0.544567801710815,-18.3888159894579,-0.572338401223445
0.2,0.05,8.942,70.8636476070508,-0.54177849787795,-18.3793082198015,-0.574381596599462
0.2,0.05,8.98,70.8627866999237,-0.539011963563556,-18.3700085750166,-0.576422160068024
0.2,0.05,9.018,70.8619281454485,-0.536267917176747,-18.3609163087165,-0.578460142334969
0.2,0.05,9.056,70.8610718893436,-0.533546081736825,-18.3520306982119,-0.580495593762812
0.2,0.05,9.094,70.8602178782333,-0.530846184781477,-18.343351044092,-0.582528564373462
0.2,0.05,9.132,70.8593660596291,-0.528167958277113,-18.3348766698123,-0.584559103851071
0.2,0.05,9.17,70.8585163819113,-0.525511138531339,-18.3266069212894,-0.586587261545081
0.2,0.05,9.208,70.8576687943116,-0.522875466107418,-18.3185411665029,-0.588613086473465
0.2,0.05,9.246,70.8568232468956,-0.520260685740771,-18.3106787951034,-0.590636627326065
0.2,0.05,9.284,70.8559796905458,-0.51766654625738,-18.3030192180274,-0.59265793246817
0.2,0.05,9.322,70.8551380769453,-0.515092800494132,-18.2955618671186,-0.59467704994416
0.2,0.05,9.36,70.8542983585617,-0.5125392052209,-18.2883061947554,-0.596694027481325
0.2,0.05,9.398,70.8534604886316,-0.510005521064503,-18.2812516734845,-0.598708912493821
0.2,0.05,9.436,70.8526244211448,-0.507491512434345,-18.2743977956603,-0.600721752086721
0.2,0.05,9.474,70.85179011083,-0.504996947449769,-18.267744073091,-0.602732593060205
0.2,0.05,9.512,70.8509575131399,-0.502521597869081,-18.2612900366898,-0.60474148191386
0.2,0.05,9.55,70.8501265842373,-0.500065239020095,-18.255035236132,-0.606748464851061
0.2,0.05,9.588,70.8492972809808,-0.497627649732342,-18.248979239518,-0.60875358778347
0.2,0.05,9.626,70.8484695609116,-0.495208612270752,-18.2431216330416,-0.610756896335635
0.2,0.05,9.664,70.8476433822403,-0.492807912270799,-18.2374620206635,-0.61275843584963
0.2,0.05,9.702,70.8468187038338,-0.490425338675088,-18.2320000237909,-0.614758251389829
0.2,0.05,9.74,70.845995485203,-0.488060683671451,-18.2267352809616,-0.616756387747721
0.2,0.05,9.778,70.8451736864904,-0.485713742632248,-18.2216674475333,-0.61875288944681
0.2,0.05,9.816,70.8443532684577,-0.483384314055152,-18.2167961953788,-0.620747800747558
0.2,0.05,9.854,70.8435341924747,-0.481072199505101,-18.2121212125855,-0.622741165652435
0.2,0.05,9.892,70.8427164205077,-0.478777203557636,-18.2076422031597,-0.624733027910949
0.2,0.05,9.93,70.841899915108,-0.476499133743478,-18.2033588867364,-0.626723431024814
0.2,0.05,9.968,70.8410846394009,-0.474237800494095,-18.1992709982935,-0.628712418253097
0.2,0.05,10.006,70.8402705570758,-0.471993017088821,-18.195378287871,-0.630700032617434
0.2,0.05,10.044,70.8394576323747,-0.469764599602708,-18.1916805202941,-0.632686316907288
0.2,0.05,10.082,70.838645830083,-0.467552366855847,-18.1881774749021,-0.634671313685237
0.2,0.05,10.12,70.8378351155185,-0.465356140363553,-18.1848689452809,-0.636655065292296
0.2,0.05,10.158,70.8370254545227,-0.463175744287676,-18.1817547390005,-0.638637613853247
0.2,0.05,10.196,70.8362168134503,-0.461011005388995,-18.1788346773563,-0.640619001282032
0.2,0.05,10.234,70.8354091591607,-0.458861752980563,-18.1761085951157,-0.642599269287123
0.2,0.05,10.272,70.8346024590083,-0.456727818882035,-18.1735763402679,-0.644578459376955
0.2,0.05,10.31,70.8337966808337,-0.454609037375071,-18.1712377737792,-0.646556612865318
0.2,0.05,10.348,70.8329917929553,-0.452505245159493,-18.1690927693514,-0.648533770876838
0.2,0.05,10.386,70.8321877641605,-0.450416281310462,-18.167141213185,-0.650509974352368
0.2,0.05,10.424,70.8313845636971,-0.448341987236633,-18.1653830037466,-0.652485264054491
0.2,0.05,10.462,70.8305821612657,-0.446282206638946,-18.1638180515394,-0.654459680572941
0.2,0.05,10.5,70.8297805270114,-0.444236785470542,-18.1624462788795,-0.656433264330075
0.2,0.05,10.538,70.828979631516,-0.442205571897332,-18.1612676196744,-0.658406055586322
0.2,0.05,10.576,70.8281794457903,-0.440188416259355,-18.1602820192064,-0.660378094445647
0.2,0.05,10.614,70.8273799412667,-0.43818517103314,-18.15948943392,-0.662349420860981
0.2,0.05,10.652,70.8265810897919,-0.436195690794532,-18.158889831213,-0.664320074639682
0.2,0.05,10.69,70.8257828636196,-0.434219832182666,-18.1584831892307,-0.666290095448939
0.2,0.05,10.728,70.8249852354037,-0.432257453864117,-18.1582694966656,-0.668259522821211
0.2,0.05,10.766,70.824188178191,-0.43030841649847,-18.1582487525593,-0.670228396159628
0.2,0.05,10.804,70.8233916654148,-0.428372582703954,-18.1584209661088,-0.672196754743372
0.2,0.05,10.842,70.8225956708886,-0.426449817024223,-18.1587861564768,-0.674164637733064
0.2,0.05,10.88,70.8218001687988,-0.424539985895445,-18.1593443526054,-0.676132084176106
0.2,0.05,10.918,70.8210051336992,-0.422642957614347,-18.160095593033,-0.678099133012017
0.2,0.05,10.956,70.820210540504,-0.420758602306793,-18.1610399257162,-0.680065823077754
0.2,0.05,10.994,70.8194163644829,-0.418886791896878,-18.1621774078538,-0.682032193112985
0.2,0.05,11.032,70.8186225812537,-0.417027400076738,-18.1635081057153,-0.683998281765379
0.2,0.05,11.07,70.8178291667777,-0.415180302277028,-18.1650320944732,-0.685964127595825
0.2,0.05,11.108,70.8170360973534,-0.41334537563781,-18.166749458038,-0.687929769083651
0.2,0.05,11.146,70.8162433496109,-0.411522498980121,-18.1686602888974,-0.689895244631797
0.2,0.05,11.184,70.8154509005066,-0.40971155277818,-18.170764687959,-0.691860592572001
0.2,0.05,11.222,70.8146587273179,-0.407912419131843,-18.1730627643962,-0.693825851169881
0.2,0.05,11.26,70.8138668076374,-0.406124981739945,-18.1755546354981,-0.69579105863006
0.2,0.05,11.298,70.8130751193686,-0.404349125873944,-18.1782404265223,-0.697756253101211
0.2,0.05,11.336,70.81228364072,-0.40258473835219,-18.1811202705517,-0.699721472681086
0.2,0.05,11.374,70.8114923502008,-0.400831707514503,-18.1841943083544,-0.70168675542151
0.2,0.05,11.412,70.8107012266155,-0.399089923197547,-18.1874626882475,-0.703652139333329
0.2,0.05,11.45,70.8099102490595,-0.397359276710345,-18.1909255659634,-0.705617662391343
0.2,0.05,11.488,70.8091193969144,-0.395639660810533,-18.1945831045211,-0.707583362539185
0.2,0.05,11.526,70.808328649843,-0.393930969680866,-18.1984354740992,-0.709549277694157
0.2,0.05,11.564,70.8075379877855,-0.392233098906333,-18.2024828519135,-0.711515445752044
0.2,0.05,11.602,70.8067473909543,-0.390545945451592,-18.2067254220978,-0.713481904591897
0.2,0.05,11.64,70.8059568398305,-0.388869407638875,-18.2111633755873,-0.715448692080722
0.2,0.05,11.678,70.8051663151588,-0.387203385126281,-18.2157969100066,-0.717415846078218
0.2,0.05,11.716,70.8043757979442,-0.385547778886572,-18.2206262295604,-0.719383404441365
0.2,0.05,11.754,70.8035852694471,-0.38390249118618,-18.2256515449274,-0.721351405029093
0.2,0.05,11.792,70.8027947111799,-0.3822674255649,-18.2308730731582,-0.72331988570679
